6.239500000000000000e+04
1.364900000000000000e+04
7.388400000000000000e+04
1.995500000000000000e+04
7.780100000000000000e+04
3.456000000000000000e+04
3.814700000000000000e+04
5.458000000000000000e+04
4.200000000000000000e+04
2.492000000000000000e+04
9.279000000000000000e+03
6.099400000000000000e+04
8.424000000000000000e+03
1.558400000000000000e+04
1.512800000000000000e+04
2.942700000000000000e+04
2.277190000000000000e+05
2.014700000000000000e+04
2.920000000000000000e+02
5.980000000000000000e+02
5.888600000000000000e+04
9.763000000000000000e+04
1.358000000000000000e+04
9.264000000000000000e+03
3.232500000000000000e+04
9.090000000000000000e+03
1.069400000000000000e+04
3.200000000000000000e+02
3.938500000000000000e+04
7.012000000000000000e+03
8.840000000000000000e+03
2.569400000000000000e+04
6.221300000000000000e+04
9.672400000000000000e+04
1.594400000000000000e+04
2.262500000000000000e+04
1.037700000000000000e+04
7.364000000000000000e+03
1.512100000000000000e+04
1.401900000000000000e+04
1.012300000000000000e+05
1.267970000000000000e+05
2.779670000000000000e+05
1.704700000000000000e+04
1.166200000000000000e+04
7.664000000000000000e+04
9.846000000000000000e+03
5.279000000000000000e+03
4.200600000000000000e+04
1.084500000000000000e+04
